Date,Day,month,Time,Timestamp,waterlvl_ijmuiden_cm,tide_direction,tide_bool,DOY,Observer name,Location [bridge name],Bridge width (m),Segment_width,Bridge_ID,segment_ID,Duration [min],Sunlight (hrs),Rainfall (mm),Rainfall Length (hr),Wind speed average (m/s),Windspeed max per hour / max wind gusts (m/s),Wind direction (°),Wind direction,PETf,PSf,EPSf,PO Hardf,PO Softf,MLf,Otherf,PET,PS,EPS,PO Hard,PO Soft,ML,Other,Total counted,Item flux [n/min],itemflux_plastic,Item flux [n/hour],Items/hour/m,,Day of the Week,Tourist numbers estimated for lockdown periods,Tourist numbers after covid,Comments,,,,
23-Feb-21,3,1,,,,,,54,Nona,Geldersekade,7,7,4,1,15,4.8,0,0,5.7,9,191,S,0,0,0,0,4,4,8,0,0,0,0,1,1,2,4,0.266666667,8,16,2.285714286,,Tuesday,78,78,,,,total hrs spent staring at water,37.08333333
23-Feb-21,3,1,,,,,,54,Nona,Oudezijdskolkbrug,4,4,5,1,15,4.8,0,0,5.7,9,191,S,0,4,0,0,20,16,28,0,1,0,0,5,4,7,17,1.133333333,40,68,17,,Tuesday,78,78,,,,,
23-Feb-21,3,1,,,,,,54,Nona,Piet Heinkade A,16.67,5.556666667,6,1,15,4.8,0,0,5.7,9,191,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,78,78,,,,,
23-Feb-21,3,1,,,,,,54,Nona,Piet Heinkade B,16.67,5.556666667,6,2,15,4.8,0,0,5.7,9,191,S,0,0,0,0,4,4,20,0,0,0,0,1,1,5,7,0.466666667,8,28,5.038992202,,Tuesday,78,78,,,,,
23-Feb-21,3,1,,,,,,54,Nona,Piet Heinkade C,16.67,5.556666667,6,3,15,4.8,0,0,5.7,9,191,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,78,78,,,,,
23-Feb-21,3,1,,,,,,54,Nona,GBB A,15.67,5.223333333,2,1,15,4.8,0,0,5.7,9,191,S,0,0,0,0,8,0,4,0,0,0,0,2,0,1,3,0.2,8,12,2.297383535,,Tuesday,78,78,,,,,
23-Feb-21,3,1,,,,,,54,Nona,GBB B,15.67,5.223333333,2,2,15,4.8,0,0,5.7,9,191,S,0,0,0,0,4,0,4,0,0,0,0,1,0,1,2,0.133333333,4,8,1.531589024,,Tuesday,78,78,,,,,
23-Feb-21,3,1,,,,,,54,Nona,GBB C,15.67,5.223333333,2,3,15,4.8,0,0,5.7,9,191,S,0,0,0,0,12,0,24,0,0,0,0,3,0,6,9,0.6,12,36,6.892150606,,Tuesday,78,78,,,,,
23-Feb-21,3,1,,,,,,54,Nona,Westerkanaal,14,14,1,1,15,4.8,0,0,5.7,9,191,S,4,4,0,0,96,20,24,1,1,0,0,24,5,6,37,2.466666667,124,148,10.57142857,,Tuesday,78,78,,,,,
23-Feb-21,3,1,,,,,,54,Nona,Westertoegang A,14,7,3,1,15,4.8,0,0,5.7,9,191,S,0,0,0,0,8,0,20,0,0,0,0,2,0,5,7,0.466666667,8,28,4,,Tuesday,78,78,,,,,
23-Feb-21,3,1,,,,,,54,Nona,Westertoegang B,14,7,3,2,15,4.8,0,0,5.7,9,191,S,0,0,28,0,0,0,8,0,0,7,0,0,0,2,9,0.6,28,36,5.142857143,,Tuesday,78,78,,,,,
02-Mar-21,3,2,,,,,,61,Nona,Geldersekade,7,7,4,1,10,9.7,0,0,2.8,4,77,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,95,95,,,,,
02-Mar-21,3,2,,,,,,61,Nona,Oudezijdskolkbrug,4,4,5,1,10,9.7,0,0,2.8,4,77,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,95,95,,,,,
02-Mar-21,3,2,,,,,,61,Nona,Piet Heinkade A,16.67,5.556666667,6,1,5,9.7,0,0,2.8,4,77,ENE,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.159568086,,Tuesday,95,95,,,,,
02-Mar-21,3,2,,,,,,61,Nona,Piet Heinkade B,16.67,5.556666667,6,2,5,9.7,0,0,2.8,4,77,ENE,0,0,0,0,0,0,24,0,0,0,0,0,0,2,2,0.4,0,24,4.319136173,,Tuesday,95,95,,,,,
02-Mar-21,3,2,,,,,,61,Nona,Piet Heinkade C,16.67,5.556666667,6,3,5,9.7,0,0,2.8,4,77,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,95,95,,,,,
02-Mar-21,3,2,,,,,,61,Nona,GBB A,15.67,5.223333333,2,1,5,9.7,0,0,2.8,4,77,ENE,0,0,0,0,36,72,0,0,0,0,0,3,6,0,9,1.8,108,108,20.67645182,,Tuesday,95,95,,,,,
02-Mar-21,3,2,,,,,,61,Nona,GBB B,15.67,5.223333333,2,2,5,9.7,0,0,2.8,4,77,ENE,0,0,0,0,24,0,0,0,0,0,0,2,0,0,2,0.4,24,24,4.594767071,,Tuesday,95,95,,,,,
02-Mar-21,3,2,,,,,,61,Nona,GBB C,15.67,5.223333333,2,3,5,9.7,0,0,2.8,4,77,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,95,95,,,,,
02-Mar-21,3,2,,,,,,61,Nona,Westerkanaal,14,14,1,1,10,9.7,0,0,2.8,4,77,ENE,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0.1,6,6,0.428571429,,Tuesday,95,95,,,,,
02-Mar-21,3,2,,,,,,61,Nona,Westertoegang A,14,7,3,1,5,9.7,0,0,2.8,4,77,ENE,0,0,0,0,12,24,36,0,0,0,0,1,2,3,6,1.2,36,72,10.28571429,,Tuesday,95,95,,,,,
02-Mar-21,3,2,,,,,,61,Nona,Westertoegang B,14,7,3,2,5,9.7,0,0,2.8,4,77,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,95,95,,,,,
10-Mar-21,4,2,,,,,,69,Nona,Geldersekade,7,7,4,1,10,0,4,5.6,7.6,13,191,S,0,0,0,0,30,6,18,0,0,0,0,5,1,3,9,0.9,36,54,7.714285714,,Wednesday,95,95,,,,,
10-Mar-21,4,2,,,,,,69,Nona,Oudezijdskolkbrug,4,4,5,1,10,0,4,5.6,7.6,13,191,S,0,0,6,0,12,0,24,0,0,1,0,2,0,4,7,0.7,18,42,10.5,,Wednesday,95,95,,,,,
10-Mar-21,4,2,,,,,,69,Nona,Piet Heinkade A,16.67,5.556666667,6,1,5,0,4,5.6,7.6,13,191,S,0,0,0,0,36,36,0,0,0,0,0,3,3,0,6,1.2,72,72,12.95740852,,Wednesday,95,95,,,,,
10-Mar-21,4,2,,,,,,69,Nona,Piet Heinkade B,16.67,5.556666667,6,2,5,0,4,5.6,7.6,13,191,S,0,0,0,0,0,24,48,0,0,0,0,0,2,4,6,1.2,24,72,12.95740852,,Wednesday,95,95,,,,,
10-Mar-21,4,2,,,,,,69,Nona,Piet Heinkade C,16.67,5.556666667,6,3,5,0,4,5.6,7.6,13,191,S,0,0,12,0,0,0,12,0,0,1,0,0,0,1,2,0.4,12,24,4.319136173,,Wednesday,95,95,,,,,
10-Mar-21,4,2,,,,,,69,Nona,GBB A,15.67,5.223333333,2,1,5,0,4,5.6,7.6,13,191,S,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1,0.2,12,12,2.297383535,,Wednesday,95,95,,,,,
10-Mar-21,4,2,,,,,,69,Nona,GBB B,15.67,5.223333333,2,2,5,0,4,5.6,7.6,13,191,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,95,95,,,,,
10-Mar-21,4,2,,,,,,69,Nona,GBB C,15.67,5.223333333,2,3,5,0,4,5.6,7.6,13,191,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,95,95,,,,,
10-Mar-21,4,2,,,,,,69,Nona,Westerkanaal,14,14,1,1,10,0,4,5.6,7.6,13,191,S,0,12,6,24,72,30,6,0,2,1,4,12,5,1,25,2.5,144,150,10.71428571,,Wednesday,95,95,,,,,
10-Mar-21,4,2,,,,,,69,Nona,Westertoegang A,14,7,3,1,5,0,4,5.6,7.6,13,191,S,0,0,12,12,48,36,48,0,0,1,1,4,3,4,13,2.6,108,156,22.28571429,,Wednesday,95,95,,,,,
10-Mar-21,4,2,,,,,,69,Nona,Westertoegang B,14,7,3,2,5,0,4,5.6,7.6,13,191,S,12,0,48,24,12,12,72,1,0,4,2,1,1,6,15,3,108,180,25.71428571,,Wednesday,95,95,,,,,
16-Mar-21,3,2,,,,,,75,Nona,Geldersekade,7,7,4,1,10,0,6.7,12.3,3.7,6,305,WNW,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0.1,6,6,0.857142857,,Tuesday,95,95,,,,,
16-Mar-21,3,2,,,,,,75,Nona,Oudezijdskolkbrug,4,4,5,1,10,0,6.7,12.3,3.7,6,305,WNW,0,0,6,0,18,12,18,0,0,1,0,3,2,3,9,0.9,36,54,13.5,,Tuesday,95,95,,,,,
16-Mar-21,3,2,,,,,,75,Nona,Piet Heinkade A,16.67,5.556666667,6,1,5,0,6.7,12.3,3.7,6,305,WNW,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.159568086,,Tuesday,95,95,,,,,
16-Mar-21,3,2,,,,,,75,Nona,Piet Heinkade B,16.67,5.556666667,6,2,5,0,6.7,12.3,3.7,6,305,WNW,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0.2,0,12,2.159568086,,Tuesday,95,95,,,,,
16-Mar-21,3,2,,,,,,75,Nona,Piet Heinkade C,16.67,5.556666667,6,3,5,0,6.7,12.3,3.7,6,305,WNW,0,0,12,0,0,0,12,0,0,1,0,0,0,1,2,0.4,12,24,4.319136173,,Tuesday,95,95,,,,,
16-Mar-21,3,2,,,,,,75,Nona,GBB A,15.67,5.223333333,2,1,5,0,6.7,12.3,3.7,6,305,WNW,0,0,0,0,12,12,0,0,0,0,0,1,1,0,2,0.4,24,24,4.594767071,,Tuesday,95,95,,,,,
16-Mar-21,3,2,,,,,,75,Nona,GBB B,15.67,5.223333333,2,2,5,0,6.7,12.3,3.7,6,305,WNW,0,0,0,0,0,24,12,0,0,0,0,0,2,1,3,0.6,24,36,6.892150606,,Tuesday,95,95,,,,,
16-Mar-21,3,2,,,,,,75,Nona,GBB C,15.67,5.223333333,2,3,5,0,6.7,12.3,3.7,6,305,WNW,0,0,0,0,12,12,12,0,0,0,0,1,1,1,3,0.6,24,36,6.892150606,,Tuesday,95,95,,,,,
16-Mar-21,3,2,,,,,,75,Nona,Westerkanaal,14,14,1,1,10,0,6.7,12.3,3.7,6,305,WNW,0,0,0,0,12,6,6,0,0,0,0,2,1,1,4,0.4,18,24,1.714285714,,Tuesday,95,95,,,,,
16-Mar-21,3,2,,,,,,75,Nona,Westertoegang A,14,7,3,1,5,0,6.7,12.3,3.7,6,305,WNW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,95,95,,,,,
16-Mar-21,3,2,,,,,,75,Nona,Westertoegang B,14,7,3,2,5,0,6.7,12.3,3.7,6,305,WNW,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0.2,0,12,1.714285714,,Tuesday,95,95,,,,,
22-Mar-21,2,2,,,,,,81,Nona,Geldersekade,7,7,4,1,5,2.4,0,0,2.8,4,313,WNW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Monday,95,95,,,,,
22-Mar-21,2,2,,,,,,81,Nona,Oudezijdskolkbrug,4,4,5,1,5,2.4,0,0,2.8,4,313,WNW,0,0,0,0,12,12,48,0,0,0,0,1,1,4,6,1.2,24,72,18,,Monday,95,95,,,,,
22-Mar-21,2,2,,,,,,81,Nona,Piet Heinkade A,16.67,5.556666667,6,1,5,2.4,0,0,2.8,4,313,WNW,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2,12,12,2.159568086,,Monday,95,95,,,,,
22-Mar-21,2,2,,,,,,81,Nona,Piet Heinkade B,16.67,5.556666667,6,2,5,2.4,0,0,2.8,4,313,WNW,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1,0.2,12,12,2.159568086,,Monday,95,95,,,,,
22-Mar-21,2,2,,,,,,81,Nona,Piet Heinkade C,16.67,5.556666667,6,3,5,2.4,0,0,2.8,4,313,WNW,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.159568086,,Monday,95,95,,,,,
22-Mar-21,2,2,,,,,,81,Nona,GBB A,15.67,5.223333333,2,1,5,2.4,0,0,2.8,4,313,WNW,0,0,0,0,24,0,0,0,0,0,0,2,0,0,2,0.4,24,24,4.594767071,,Monday,95,95,,,,,
22-Mar-21,2,2,,,,,,81,Nona,GBB B,15.67,5.223333333,2,2,5,2.4,0,0,2.8,4,313,WNW,0,0,0,0,36,12,0,0,0,0,0,3,1,0,4,0.8,48,48,9.189534142,,Monday,95,95,,,,,
22-Mar-21,2,2,,,,,,81,Nona,GBB C,15.67,5.223333333,2,3,5,2.4,0,0,2.8,4,313,WNW,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.297383535,,Monday,95,95,,,,,
22-Mar-21,2,2,,,,,,81,Nona,Westerkanaal,14,14,1,1,10,2.4,0,0,2.8,4,313,WNW,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0.1,6,6,0.428571429,,Monday,95,95,,,,,
22-Mar-21,2,2,,,,,,81,Nona,Westertoegang A,14,7,3,1,5,2.4,0,0,2.8,4,313,WNW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Monday,95,95,,,,,
22-Mar-21,2,2,,,,,,81,Nona,Westertoegang B,14,7,3,2,5,2.4,0,0,2.8,4,313,WNW,0,0,0,0,24,12,0,0,0,0,0,2,1,0,3,0.6,36,36,5.142857143,,Monday,95,95,,,,,
30-Mar-21,3,2,,,,,,89,Nona,Geldersekade,7,7,4,1,10,11.6,0,0,2.4,4,157,SE,0,0,6,0,30,18,0,0,0,1,0,5,3,0,9,0.9,54,54,7.714285714,,Tuesday,95,95,,,,,
30-Mar-21,3,2,,,,,,89,Nona,Oudezijdskolkbrug,4,4,5,1,5,11.6,0,0,2.4,4,157,SE,0,0,0,0,12,12,0,0,0,0,0,1,1,0,2,0.4,24,24,6,,Tuesday,95,95,,,,,
30-Mar-21,3,2,,,,,,89,Nona,Piet Heinkade A,16.67,5.556666667,6,1,5,11.6,0,0,2.4,4,157,SE,0,0,12,12,12,0,24,0,0,1,1,1,0,2,5,1,36,60,10.79784043,,Tuesday,95,95,,,,,
30-Mar-21,3,2,,,,,,89,Nona,Piet Heinkade B,16.67,5.556666667,6,2,5,11.6,0,0,2.4,4,157,SE,0,0,0,0,0,12,12,0,0,0,0,0,1,1,2,0.4,12,24,4.319136173,,Tuesday,95,95,,,,,
30-Mar-21,3,2,,,,,,89,Nona,Piet Heinkade C,16.67,5.556666667,6,3,5,11.6,0,0,2.4,4,157,SE,0,0,0,0,12,24,12,0,0,0,0,1,2,1,4,0.8,36,48,8.638272346,,Tuesday,95,95,,,,,
30-Mar-21,3,2,,,,,,89,Nona,GBB A,15.67,5.223333333,2,1,5,11.6,0,0,2.4,4,157,SE,0,12,0,0,12,0,0,0,1,0,0,1,0,0,2,0.4,24,24,4.594767071,,Tuesday,95,95,,,,,
30-Mar-21,3,2,,,,,,89,Nona,GBB B,15.67,5.223333333,2,2,5,11.6,0,0,2.4,4,157,SE,0,0,0,0,12,24,12,0,0,0,0,1,2,1,4,0.8,36,48,9.189534142,,Tuesday,95,95,,,,,
30-Mar-21,3,2,,,,,,89,Nona,GBB C,15.67,5.223333333,2,3,5,11.6,0,0,2.4,4,157,SE,0,0,0,0,0,0,24,0,0,0,0,0,0,2,2,0.4,0,24,4.594767071,,Tuesday,95,95,,,,,
30-Mar-21,3,2,,,,,,89,Nona,Westerkanaal,14,14,1,1,10,11.6,0,0,2.4,4,157,SE,6,0,12,12,90,54,12,1,0,2,2,15,9,2,31,3.1,174,186,13.28571429,,Tuesday,95,95,last day curfew,,,,
30-Mar-21,3,2,,,,,,89,Nona,Westertoegang A,14,7,3,1,5,11.6,0,0,2.4,4,157,SE,0,0,12,0,24,12,24,0,0,1,0,2,1,2,6,1.2,48,72,10.28571429,,Tuesday,95,95,,,,,
30-Mar-21,3,2,,,,,,89,Nona,Westertoegang B,14,7,3,2,5,11.6,0,0,2.4,4,157,SE,48,12,48,0,12,48,48,4,1,4,0,1,4,4,18,3.6,168,216,30.85714286,,Tuesday,95,95,,,,,
09-Apr-21,6,3,,,,,,99,Nona,Geldersekade,7,7,4,1,5,7.8,0,0,5.4,8,253,WSW,0,0,0,0,36,12,12,0,0,0,0,3,1,1,5,1,48,60,8.571428571,,Friday,63,63,,,,,
09-Apr-21,6,3,,,,,,99,Nona,Oudezijdskolkbrug,4,4,5,1,5,7.8,0,0,5.4,8,253,WSW,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0.2,0,12,3,,Friday,63,63,,,,,
09-Apr-21,6,3,,,,,,99,Nona,Piet Heinkade A,16.67,5.556666667,6,1,5,7.8,0,0,5.4,8,253,WSW,0,0,0,0,12,24,12,0,0,0,0,1,2,1,4,0.8,36,48,8.638272346,,Friday,63,63,,,,,
09-Apr-21,6,3,,,,,,99,Nona,Piet Heinkade B,16.67,5.556666667,6,2,5,7.8,0,0,5.4,8,253,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friday,63,63,,,,,
09-Apr-21,6,3,,,,,,99,Nona,Piet Heinkade C,16.67,5.556666667,6,3,5,7.8,0,0,5.4,8,253,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friday,63,63,,,,,
09-Apr-21,6,3,,,,,,99,Nona,GBB A,15.67,5.223333333,2,1,5,7.8,0,0,5.4,8,253,WSW,0,0,0,0,24,0,12,0,0,0,0,2,0,1,3,0.6,24,36,6.892150606,,Friday,63,63,,,,,
09-Apr-21,6,3,,,,,,99,Nona,GBB B,15.67,5.223333333,2,2,5,7.8,0,0,5.4,8,253,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friday,63,63,,,,,
09-Apr-21,6,3,,,,,,99,Nona,GBB C,15.67,5.223333333,2,3,5,7.8,0,0,5.4,8,253,WSW,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.297383535,,Friday,63,63,,,,,
09-Apr-21,6,3,,,,,,99,Nona,Westerkanaal,14,14,1,1,10,7.8,0,0,5.4,8,253,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friday,63,63,,,,,
09-Apr-21,6,3,,,,,,99,Nona,Westertoegang A,14,7,3,1,5,7.8,0,0,5.4,8,253,WSW,0,0,0,0,12,12,0,0,0,0,0,1,1,0,2,0.4,24,24,3.428571429,,Friday,63,63,,,,,
09-Apr-21,6,3,,,,,,99,Nona,Westertoegang B,14,7,3,2,5,7.8,0,0,5.4,8,253,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friday,63,63,,,,,
13-Apr-21,3,3,,,,,,103,Nona,Geldersekade,7,7,4,1,5,11.6,0,0,3.2,5,292,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,63,63,,,,,
13-Apr-21,3,3,,,,,,103,Nona,Oudezijdskolkbrug,4,4,5,1,5,11.6,0,0,3.2,5,292,W,0,0,0,0,12,24,24,0,0,0,0,1,2,2,5,1,36,60,15,,Tuesday,63,63,,,,,
13-Apr-21,3,3,,,,,,103,Nona,Piet Heinkade A,16.67,5.556666667,6,1,5,11.6,0,0,3.2,5,292,W,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1,0.2,12,12,2.159568086,,Tuesday,63,63,,,,,
13-Apr-21,3,3,,,,,,103,Nona,Piet Heinkade B,16.67,5.556666667,6,2,5,11.6,0,0,3.2,5,292,W,0,0,0,0,48,12,0,0,0,0,0,4,1,0,5,1,60,60,10.79784043,,Tuesday,63,63,,,,,
13-Apr-21,3,3,,,,,,103,Nona,Piet Heinkade C,16.67,5.556666667,6,3,5,11.6,0,0,3.2,5,292,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,63,63,,,,,
13-Apr-21,3,3,,,,,,103,Nona,GBB A,15.67,5.223333333,2,1,5,11.6,0,0,3.2,5,292,W,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0.2,0,12,2.297383535,,Tuesday,63,63,,,,,
13-Apr-21,3,3,,,,,,103,Nona,GBB B,15.67,5.223333333,2,2,5,11.6,0,0,3.2,5,292,W,0,12,12,0,12,0,24,0,1,1,0,1,0,2,5,1,36,60,11.48691768,,Tuesday,63,63,,,,,
13-Apr-21,3,3,,,,,,103,Nona,GBB C,15.67,5.223333333,2,3,5,11.6,0,0,3.2,5,292,W,0,0,0,0,36,0,12,0,0,0,0,3,0,1,4,0.8,36,48,9.189534142,,Tuesday,63,63,,,,,
13-Apr-21,3,3,,,,,,103,Nona,Westerkanaal,14,14,1,1,10,11.6,0,0,3.2,5,292,W,0,0,6,18,42,24,6,0,0,1,3,7,4,1,16,1.6,90,96,6.857142857,,Tuesday,63,63,,,,,
13-Apr-21,3,3,,,,,,103,Nona,Westertoegang A,14,7,3,1,5,11.6,0,0,3.2,5,292,W,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1,0.2,12,12,1.714285714,,Tuesday,63,63,,,,,
13-Apr-21,3,3,,,,,,103,Nona,Westertoegang B,14,7,3,2,5,11.6,0,0,3.2,5,292,W,0,0,0,0,36,12,0,0,0,0,0,3,1,0,4,0.8,48,48,6.857142857,,Tuesday,63,63,,,,,
20-Apr-21,3,3,,,,,,110,Nona,Geldersekade,7,7,4,1,5,8.9,0,0,2.1,5,10,N,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,1.714285714,,Tuesday,63,63,,,,,
20-Apr-21,3,3,,,,,,110,Nona,Oudezijdskolkbrug,4,4,5,1,5,8.9,0,0,2.1,5,10,N,0,0,0,12,0,0,0,0,0,0,1,0,0,0,1,0.2,12,12,3,,Tuesday,63,63,,,,,
20-Apr-21,3,3,,,,,,110,Nona,Piet Heinkade A,16.67,5.556666667,6,1,5,8.9,0,0,2.1,5,10,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,63,63,,,,,
20-Apr-21,3,3,,,,,,110,Nona,Piet Heinkade B,16.67,5.556666667,6,2,5,8.9,0,0,2.1,5,10,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,63,63,,,,,
20-Apr-21,3,3,,,,,,110,Nona,Piet Heinkade C,16.67,5.556666667,6,3,5,8.9,0,0,2.1,5,10,N,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.2,12,12,2.159568086,,Tuesday,63,63,,,,,
20-Apr-21,3,3,,,,,,110,Nona,GBB A,15.67,5.223333333,2,1,5,8.9,0,0,2.1,5,10,N,0,0,0,0,24,0,0,0,0,0,0,2,0,0,2,0.4,24,24,4.594767071,,Tuesday,63,63,,,,,
20-Apr-21,3,3,,,,,,110,Nona,GBB B,15.67,5.223333333,2,2,5,8.9,0,0,2.1,5,10,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,63,63,,,,,
20-Apr-21,3,3,,,,,,110,Nona,GBB C,15.67,5.223333333,2,3,5,8.9,0,0,2.1,5,10,N,0,0,24,0,0,0,0,0,0,2,0,0,0,0,2,0.4,24,24,4.594767071,,Tuesday,63,63,,,,,
20-Apr-21,3,3,,,,,,110,Nona,Westerkanaal,14,14,1,1,10,8.9,0,0,2.1,5,10,N,6,0,0,0,18,0,6,1,0,0,0,3,0,1,5,0.5,24,30,2.142857143,,Tuesday,63,63,,,,,
20-Apr-21,3,3,,,,,,110,Nona,Westertoegang A,14,7,3,1,5,8.9,0,0,2.1,5,10,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,63,63,,,,,
20-Apr-21,3,3,,,,,,110,Nona,Westertoegang B,14,7,3,2,5,8.9,0,0,2.1,5,10,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tuesday,63,63,,,,,
28-Apr-21,4,3,,,,,,118,Nona,Geldersekade,7,7,4,1,5,7,0,0,5.6,7,44,NNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,63,63,,,,,
28-Apr-21,4,3,,,,,,118,Nona,Oudezijdskolkbrug,4,4,5,1,5,7,0,0,5.6,7,44,NNE,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0.2,0,12,3,,Wednesday,63,63,,,,,
28-Apr-21,4,3,,,,,,118,Nona,Piet Heinkade A,16.67,5.556666667,6,1,5,7,0,0,5.6,7,44,NNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,63,63,,,,,
28-Apr-21,4,3,,,,,,118,Nona,Piet Heinkade B,16.67,5.556666667,6,2,5,7,0,0,5.6,7,44,NNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,63,63,,,,,
28-Apr-21,4,3,,,,,,118,Nona,Piet Heinkade C,16.67,5.556666667,6,3,5,7,0,0,5.6,7,44,NNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,63,63,,,,,
28-Apr-21,4,3,,,,,,118,Nona,GBB A,15.67,5.223333333,2,1,5,7,0,0,5.6,7,44,NNE,0,0,0,0,12,0,36,0,0,0,0,1,0,3,4,0.8,12,48,9.189534142,,Wednesday,63,63,,,,,
28-Apr-21,4,3,,,,,,118,Nona,GBB B,15.67,5.223333333,2,2,5,7,0,0,5.6,7,44,NNE,0,0,0,0,24,12,36,0,0,0,0,2,1,3,6,1.2,36,72,13.78430121,,Wednesday,63,63,,,,,
28-Apr-21,4,3,,,,,,118,Nona,GBB C,15.67,5.223333333,2,3,5,7,0,0,5.6,7,44,NNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,63,63,,,,,
28-Apr-21,4,3,,,,,,118,Nona,Westerkanaal,14,14,1,1,10,7,0,0,5.6,7,44,NNE,0,0,6,0,6,0,6,0,0,1,0,1,0,1,3,0.3,12,18,1.285714286,,Wednesday,63,63,,,,,
28-Apr-21,4,3,,,,,,118,Nona,Westertoegang A,14,7,3,1,5,7,0,0,5.6,7,44,NNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,63,63,,,,,
28-Apr-21,4,3,,,,,,118,Nona,Westertoegang B,14,7,3,2,5,7,0,0,5.6,7,44,NNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,63,63,,,,,
12-May-21,4,4,,,,,,132,Nona,Geldersekade,7,7,4,1,5,11.5,0.4,0.9,3,6,266,WSW,0,0,12,0,24,24,12,0,0,1,0,2,2,1,6,1.2,60,72,10.28571429,,Wednesday,130,130,,,,,
12-May-21,4,4,,,,,,132,Nona,Oudezijdskolkbrug,4,4,5,1,10,11.5,0.4,0.9,3,6,266,WSW,6,0,6,12,30,24,18,1,0,1,2,5,4,3,16,1.6,78,96,24,,Wednesday,130,130,,,,,
